activity_id,viewer_id,movie_id,watch_date,platform,watch_duration_min,completion_rate,rewatched,device_type
10914,1030,11,2024-10-19,SmartTV,104,0.94,0,Desktop
10915,1152,1,2025-04-06,MobileApp,54,0.55,0,Desktop
10916,1673,5,2024-08-22,StreamMax,100,0.66,0,TV
10917,1952,1,2025-04-20,WebBrowser,108,0.72,0,TV
10918,1610,1,2025-01-13,StreamMax,69,0.71,0,Tablet
10919,1098,8,2025-02-05,MobileApp,100,0.95,1,TV
10920,1712,4,2025-02-09,SmartTV,89,0.59,0,Tablet
10921,1774,6,2024-06-17,MobileApp,106,0.78,0,Tablet
10922,557,1,2025-03-05,WebBrowser,71,0.48,0,TV
10923,101,3,2024-12-11,StreamMax,42,0.39,1,TV
10924,1444,10,2024-08-10,MobileApp,36,0.4,0,Tablet
10925,887,9,2025-01-18,SmartTV,70,0.45,0,Mobile
10926,1777,6,2024-12-12,MobileApp,87,0.83,0,Mobile
10927,278,14,2024-11-01,SmartTV,82,0.82,0,Tablet
10928,1574,14,2024-12-06,MobileApp,42,0.46,0,Desktop
10929,791,5,2025-02-10,StreamMax,102,0.89,0,TV
10930,387,1,2025-02-09,SmartTV,110,0.91,0,Tablet
10931,531,10,2024-08-09,MobileApp,67,0.46,0,Mobile
10932,1543,10,2025-03-14,MobileApp,85,0.65,0,TV
10933,190,2,2024-07-30,WebBrowser,85,0.55,0,Mobile
10934,1377,9,2024-10-13,MobileApp,69,0.69,1,Desktop
10935,1748,8,2024-07-09,WebBrowser,113,0.74,0,TV
10936,204,8,2024-11-25,TabletApp,110,0.95,0,Mobile
10937,575,7,2025-03-27,SmartTV,78,0.56,0,Desktop
10938,933,2,2024-07-19,SmartTV,119,0.81,0,Desktop
10939,611,2,2024-09-15,StreamMax,83,0.86,0,Desktop
10940,1517,15,2024-12-03,SmartTV,88,0.88,1,Tablet
10941,513,10,2024-06-15,TabletApp,92,0.85,0,Desktop
10942,1542,1,2024-08-16,TabletApp,50,0.4,0,Tablet
10943,461,3,2025-04-12,SmartTV,106,0.95,0,Tablet
10944,277,12,2024-07-31,TabletApp,48,0.47,0,Mobile
10945,1148,14,2024-06-21,WebBrowser,82,0.81,1,Mobile
10946,1096,8,2024-12-19,SmartTV,135,0.88,1,Mobile
10947,1590,15,2024-09-14,SmartTV,47,0.42,0,TV
10948,405,1,2025-02-14,StreamMax,122,0.86,0,TV
10949,133,5,2025-01-22,MobileApp,53,0.44,0,Mobile
10950,1293,8,2025-01-03,TabletApp,95,0.95,1,TV
10951,451,11,2024-10-13,MobileApp,89,0.66,0,TV
10952,541,7,2025-01-20,TabletApp,71,0.81,0,Mobile
10953,265,9,2024-10-25,TabletApp,120,0.8,0,TV
10954,38,2,2024-11-20,MobileApp,116,0.79,0,TV
10955,524,2,2024-11-06,TabletApp,104,0.98,0,TV
10956,1876,9,2025-04-01,StreamMax,84,0.62,0,Tablet
10957,440,1,2025-01-22,SmartTV,98,0.9,0,TV
10958,824,14,2025-02-09,WebBrowser,61,0.63,0,Tablet
10959,498,2,2024-07-10,StreamMax,69,0.65,1,Tablet
10960,622,1,2025-02-23,StreamMax,110,0.81,0,Tablet
10961,6,6,2024-06-04,TabletApp,70,0.74,0,Desktop
10962,1828,11,2025-03-18,WebBrowser,59,0.43,0,Desktop
10963,65,5,2025-02-15,SmartTV,124,0.95,0,Desktop
10964,969,8,2024-07-31,SmartTV,103,0.91,0,TV
10965,1951,4,2025-02-11,MobileApp,96,0.65,0,Tablet
10966,517,3,2025-02-10,TabletApp,47,0.36,0,Mobile
10967,247,1,2024-10-05,TabletApp,120,0.79,1,Mobile
10968,422,11,2024-08-12,TabletApp,81,0.89,0,TV
10969,1621,15,2025-01-02,StreamMax,62,0.66,1,Tablet
10970,981,3,2024-09-09,SmartTV,53,0.44,0,TV
10971,1435,1,2025-02-03,SmartTV,55,0.38,0,TV
10972,1788,6,2025-01-05,TabletApp,113,0.72,0,Desktop
10973,1670,1,2025-02-13,MobileApp,71,0.58,0,Desktop
10974,1381,3,2024-11-21,MobileApp,69,0.68,0,Tablet
10975,644,1,2025-01-14,TabletApp,150,0.99,0,TV
10976,250,2,2025-03-01,SmartTV,96,0.78,0,Mobile
10977,1699,5,2025-02-01,SmartTV,97,0.9,0,Mobile
10978,647,5,2024-11-04,MobileApp,80,0.74,0,Mobile
10979,1835,1,2025-03-12,StreamMax,66,0.45,0,Mobile
10980,126,1,2025-03-22,TabletApp,61,0.42,0,Mobile
10981,484,5,2024-08-12,TabletApp,90,0.92,0,Mobile
10982,1834,15,2024-10-19,StreamMax,121,0.96,1,Desktop
10983,1038,2,2025-03-08,StreamMax,62,0.41,0,Desktop
10984,1514,1,2024-10-10,StreamMax,65,0.44,0,Tablet
10985,225,8,2024-10-25,TabletApp,47,0.32,0,Mobile
10986,1214,8,2024-09-06,TabletApp,49,0.45,0,TV
10987,470,9,2024-11-26,MobileApp,77,0.54,0,TV
10988,1518,1,2025-04-13,MobileApp,72,0.64,0,Mobile
10989,346,11,2024-06-13,SmartTV,63,0.52,1,TV
10990,1824,1,2025-02-09,WebBrowser,91,0.68,0,Mobile
10991,1559,1,2024-09-19,SmartTV,93,0.67,0,Mobile
10992,1128,5,2025-02-22,SmartTV,50,0.56,1,Mobile
10993,1802,7,2025-04-11,StreamMax,85,0.91,0,Mobile
10994,60,5,2025-03-05,WebBrowser,85,0.93,0,Tablet
10995,1176,1,2025-01-29,WebBrowser,55,0.51,0,Desktop
10996,345,13,2024-09-07,MobileApp,55,0.5,0,Desktop
10997,1922,1,2025-04-22,StreamMax,58,0.62,0,Tablet
10998,1646,7,2024-08-08,MobileApp,97,0.83,0,Desktop
10999,1934,6,2024-09-23,MobileApp,118,0.84,1,Desktop
11000,1201,2,2025-02-24,StreamMax,137,0.92,0,Tablet
11001,565,1,2024-09-05,SmartTV,69,0.64,0,Tablet
11002,1860,8,2024-10-30,TabletApp,87,0.81,0,TV
11003,314,11,2024-08-25,TabletApp,79,0.61,0,Tablet
11004,479,1,2025-03-28,WebBrowser,85,0.71,0,Mobile
11005,1069,2,2025-03-04,SmartTV,47,0.51,0,Tablet
11006,887,13,2024-11-22,TabletApp,88,0.7,0,Tablet
11007,981,10,2025-03-27,TabletApp,37,0.39,0,TV
11008,825,15,2024-07-25,StreamMax,80,0.78,0,TV
11009,1170,6,2024-07-03,MobileApp,116,0.74,0,Mobile
11010,183,6,2025-04-23,MobileApp,64,0.46,1,Desktop
11011,1937,1,2024-10-11,MobileApp,64,0.6,1,Tablet
11012,1143,7,2024-06-12,MobileApp,79,0.62,0,TV
11013,1023,7,2024-07-08,TabletApp,112,0.83,1,Mobile
11014,1123,2,2024-11-29,WebBrowser,50,0.37,0,Mobile
11015,1184,7,2025-03-12,MobileApp,47,0.46,0,Tablet
11016,104,12,2025-03-15,WebBrowser,147,0.98,0,Desktop
11017,451,3,2025-01-29,TabletApp,74,0.5,1,TV
11018,1761,10,2024-11-11,StreamMax,63,0.55,0,Desktop
11019,854,8,2024-07-23,StreamMax,123,0.78,1,TV
11020,529,5,2025-01-18,TabletApp,57,0.49,1,Desktop
11021,1026,7,2024-08-10,TabletApp,78,0.53,0,TV
11022,650,11,2024-06-10,SmartTV,96,0.96,0,Tablet
11023,1617,8,2024-06-15,StreamMax,129,0.85,1,Mobile
11024,959,11,2025-04-01,SmartTV,108,0.99,0,Desktop
11025,264,14,2024-09-07,StreamMax,37,0.36,0,Mobile
11026,816,3,2025-03-07,StreamMax,115,0.92,0,TV
11027,1268,11,2024-10-11,SmartTV,103,0.92,0,TV
11028,1759,14,2025-02-06,TabletApp,111,0.74,0,Desktop
11029,1775,6,2025-01-04,TabletApp,52,0.41,0,TV
11030,240,1,2025-04-24,WebBrowser,74,0.61,0,Mobile
11031,1580,15,2025-04-14,SmartTV,58,0.44,1,Desktop
11032,471,3,2024-12-27,WebBrowser,57,0.4,0,Mobile
11033,1502,6,2025-02-01,MobileApp,87,0.76,0,TV
11034,1178,5,2024-06-24,TabletApp,48,0.48,0,Tablet
11035,1162,1,2025-02-19,MobileApp,82,0.65,0,Mobile
11036,1331,12,2024-10-16,StreamMax,80,0.56,0,Mobile
11037,895,1,2025-04-22,SmartTV,93,0.82,0,Mobile
11038,425,1,2024-10-29,TabletApp,63,0.46,0,Tablet
11039,1164,3,2024-10-25,StreamMax,45,0.48,0,Mobile
11040,1685,6,2024-12-30,MobileApp,122,0.91,1,Mobile
11041,1183,2,2025-04-05,StreamMax,77,0.81,0,Desktop
11042,629,5,2024-06-26,StreamMax,82,0.69,0,Tablet
11043,317,12,2024-10-25,StreamMax,36,0.32,0,TV
11044,1804,6,2025-03-08,WebBrowser,117,0.76,0,Tablet
11045,641,6,2024-07-14,TabletApp,74,0.7,0,Tablet
11046,939,2,2024-09-20,MobileApp,100,0.99,0,Desktop
11047,1551,8,2025-03-09,StreamMax,100,0.66,0,TV
11048,1237,1,2025-04-16,TabletApp,61,0.44,0,Tablet
11049,1182,2,2024-11-30,SmartTV,87,0.58,0,Desktop
11050,1197,1,2025-02-07,WebBrowser,94,0.79,0,Mobile
11051,1874,12,2024-08-01,MobileApp,111,0.74,0,Desktop
11052,496,15,2024-06-10,WebBrowser,71,0.51,0,Desktop
11053,1029,13,2024-11-19,MobileApp,71,0.45,0,Mobile
11054,611,11,2025-03-25,MobileApp,130,0.94,0,TV
11055,20,15,2024-08-20,WebBrowser,42,0.35,0,Tablet
11056,512,1,2024-10-20,TabletApp,100,0.94,1,Tablet
11057,1091,1,2024-08-07,MobileApp,51,0.43,0,Tablet
11058,1852,11,2024-07-10,MobileApp,54,0.52,1,TV
11059,1063,10,2024-07-07,StreamMax,79,0.5,1,Mobile
11060,76,1,2024-12-06,SmartTV,44,0.5,0,Tablet
11061,1261,9,2024-07-05,StreamMax,60,0.5,0,Tablet
11062,119,10,2024-11-26,TabletApp,68,0.58,0,Mobile
11063,745,1,2025-02-17,SmartTV,131,0.94,0,Mobile
11064,1238,5,2024-08-31,TabletApp,93,0.59,1,Desktop
11065,766,3,2025-02-25,TabletApp,135,0.95,0,Mobile
11066,1535,8,2024-12-23,SmartTV,119,0.89,0,Desktop
11067,1918,6,2024-12-23,WebBrowser,95,0.76,0,Mobile
11068,477,2,2025-04-10,SmartTV,46,0.31,0,Tablet
11069,251,8,2024-06-29,WebBrowser,80,0.92,1,Desktop
11070,1026,14,2025-01-31,MobileApp,89,0.65,1,Tablet
11071,1247,1,2025-03-10,StreamMax,93,0.78,0,Desktop
11072,906,6,2024-06-18,SmartTV,76,0.78,0,Tablet
11073,363,1,2025-01-08,SmartTV,55,0.58,0,Desktop
11074,1447,3,2024-08-03,StreamMax,106,0.97,0,TV
11075,1510,6,2025-03-04,SmartTV,63,0.52,1,TV
11076,707,5,2025-01-02,MobileApp,125,0.84,0,Mobile
11077,1038,11,2025-03-04,MobileApp,111,0.93,1,TV
11078,251,11,2024-09-01,MobileApp,66,0.56,0,Tablet
11079,1854,8,2025-03-23,WebBrowser,48,0.48,1,Desktop
11080,1470,6,2024-07-24,SmartTV,116,0.94,0,Mobile
11081,47,3,2024-08-20,StreamMax,35,0.33,0,Desktop
11082,1478,8,2025-02-12,TabletApp,56,0.47,0,TV
11083,905,3,2025-04-28,SmartTV,83,0.65,0,Tablet
11084,368,13,2025-04-02,StreamMax,100,0.8,0,Desktop
11085,1620,14,2024-11-13,StreamMax,80,0.8,1,Mobile
11086,1859,11,2024-12-20,MobileApp,102,0.71,1,Tablet
11087,558,5,2024-06-02,StreamMax,127,0.82,0,TV
11088,809,2,2024-11-17,SmartTV,66,0.43,0,Tablet
11089,57,15,2024-11-10,StreamMax,40,0.44,0,TV
11090,567,8,2025-02-24,WebBrowser,99,0.84,0,TV
11091,650,5,2024-12-29,WebBrowser,75,0.54,0,Desktop
11092,1963,1,2025-03-10,SmartTV,40,0.31,0,Desktop
11093,802,1,2025-01-16,WebBrowser,89,0.59,0,Mobile
11094,1458,10,2024-11-06,WebBrowser,98,0.81,0,Tablet
11095,646,2,2024-07-07,MobileApp,50,0.32,0,Mobile
11096,935,1,2025-02-25,MobileApp,100,0.72,0,Tablet
11097,1322,2,2024-06-03,StreamMax,42,0.37,1,TV
11098,810,8,2024-12-16,TabletApp,60,0.41,0,TV
11099,799,2,2024-06-11,MobileApp,81,0.59,1,Tablet
11100,1491,6,2025-02-14,TabletApp,60,0.67,0,Desktop
11101,248,4,2025-04-24,MobileApp,90,0.79,0,Tablet
11102,1544,6,2025-02-09,TabletApp,94,1.0,1,TV
11103,1972,1,2025-03-11,StreamMax,71,0.52,1,Tablet
11104,1676,9,2025-01-04,StreamMax,65,0.47,1,Mobile
11105,1314,6,2025-03-04,StreamMax,58,0.43,0,TV
11106,877,1,2025-02-14,StreamMax,97,0.84,0,Mobile
11107,1846,15,2024-09-29,SmartTV,110,0.75,0,Desktop
11108,1319,6,2024-08-19,SmartTV,57,0.6,0,Desktop
11109,1910,8,2024-06-13,MobileApp,82,0.74,0,Mobile
11110,1759,5,2025-02-03,SmartTV,102,0.73,1,Mobile
11111,168,9,2024-08-29,TabletApp,39,0.35,0,Mobile
11112,1698,11,2025-01-17,TabletApp,37,0.32,0,Mobile
11113,681,10,2024-09-09,TabletApp,105,0.84,1,Tablet
11114,413,1,2024-11-05,MobileApp,115,0.74,0,TV
11115,1293,8,2024-07-14,TabletApp,55,0.45,0,TV
11116,1541,1,2024-12-08,StreamMax,77,0.6,1,Mobile
11117,952,13,2024-10-21,SmartTV,49,0.49,0,Desktop
11118,573,2,2025-01-23,SmartTV,91,0.96,0,TV
11119,914,1,2025-04-14,StreamMax,96,0.88,0,TV
11120,86,13,2025-03-30,StreamMax,83,0.69,0,Tablet
11121,1248,1,2025-02-16,MobileApp,94,0.72,1,Mobile
11122,1057,3,2025-01-22,WebBrowser,31,0.35,0,Tablet
11123,1718,2,2024-07-10,TabletApp,67,0.51,0,Desktop
11124,1781,9,2025-04-14,StreamMax,101,0.86,0,Tablet
11125,1069,10,2024-07-15,StreamMax,62,0.46,0,Desktop
11126,490,5,2024-10-08,TabletApp,41,0.41,0,Tablet
11127,88,13,2024-06-24,WebBrowser,82,0.54,0,TV
11128,1199,15,2025-04-19,SmartTV,91,0.72,1,Mobile
11129,1959,1,2024-08-19,MobileApp,74,0.85,0,TV
11130,1696,1,2025-02-02,TabletApp,61,0.52,1,Tablet
11131,1600,13,2024-10-04,WebBrowser,60,0.39,0,Tablet
11132,141,7,2024-07-09,MobileApp,42,0.37,1,TV
11133,1380,8,2024-09-04,MobileApp,49,0.35,0,Desktop
11134,579,5,2024-06-11,WebBrowser,70,0.65,1,Mobile
11135,1610,1,2024-12-23,WebBrowser,64,0.41,1,Desktop
11136,650,3,2025-02-13,MobileApp,45,0.34,0,Mobile
11137,427,8,2024-07-04,StreamMax,97,0.77,0,Desktop
11138,64,7,2024-09-18,StreamMax,93,0.62,0,TV
11139,1879,12,2024-07-25,SmartTV,125,0.83,0,TV
11140,28,10,2024-10-18,MobileApp,62,0.48,0,Mobile
11141,1946,11,2024-07-02,WebBrowser,137,0.93,1,Desktop
11142,795,2,2024-12-24,WebBrowser,73,0.56,1,Desktop
11143,780,1,2025-01-11,MobileApp,52,0.58,0,TV
11144,1281,8,2024-09-10,StreamMax,49,0.54,1,Mobile
11145,143,11,2024-07-19,TabletApp,130,0.91,1,Tablet
11146,571,14,2024-07-22,WebBrowser,105,0.69,0,Mobile
11147,1442,14,2024-10-22,StreamMax,78,0.69,0,Tablet
11148,242,12,2024-06-26,WebBrowser,64,0.48,1,Desktop
11149,640,1,2025-04-25,StreamMax,41,0.47,1,Tablet
11150,223,10,2024-06-21,MobileApp,86,0.57,0,Desktop
11151,938,6,2024-08-13,TabletApp,104,0.68,0,TV
11152,1815,6,2024-12-06,MobileApp,86,0.86,0,Desktop
11153,579,10,2025-04-08,TabletApp,75,0.49,0,Desktop
11154,927,3,2024-10-29,TabletApp,91,0.75,0,Tablet
11155,1220,8,2024-09-10,MobileApp,103,0.76,0,Tablet
11156,746,1,2025-01-17,SmartTV,72,0.81,0,Tablet
11157,1560,14,2024-07-31,WebBrowser,89,0.81,1,Mobile
11158,406,5,2024-07-23,TabletApp,88,0.57,0,Desktop
11159,1155,8,2024-06-24,TabletApp,123,0.86,0,Tablet
11160,934,5,2024-08-20,StreamMax,47,0.33,0,Desktop
11161,1032,10,2024-07-06,SmartTV,50,0.46,0,Desktop
11162,1160,3,2025-01-04,MobileApp,30,0.3,0,TV
11163,750,7,2024-09-06,TabletApp,56,0.57,0,Mobile
11164,1005,8,2025-01-21,SmartTV,130,0.88,0,Tablet
11165,1162,1,2024-10-12,MobileApp,64,0.65,0,Mobile
11166,498,10,2025-01-28,TabletApp,31,0.34,0,Mobile
11167,647,5,2024-09-10,WebBrowser,127,0.86,1,TV
11168,355,5,2025-03-13,WebBrowser,47,0.51,0,Desktop
11169,1452,10,2025-02-13,TabletApp,104,0.92,1,Tablet
11170,754,6,2025-02-10,SmartTV,67,0.43,1,Mobile
11171,227,6,2024-10-31,TabletApp,68,0.7,0,Mobile
11172,192,6,2024-12-04,TabletApp,109,0.93,0,Desktop
11173,1370,11,2024-07-22,StreamMax,49,0.52,0,Tablet
11174,221,7,2024-11-27,StreamMax,118,0.84,0,Mobile
11175,871,13,2025-01-06,StreamMax,116,0.8,1,TV
11176,815,9,2024-11-22,WebBrowser,42,0.31,0,TV
11177,1727,1,2025-01-10,MobileApp,49,0.34,0,TV
11178,627,14,2025-03-12,TabletApp,48,0.47,0,Tablet
11179,1434,6,2024-11-01,MobileApp,112,0.79,0,Mobile
11180,1858,1,2025-02-18,MobileApp,44,0.41,0,TV
11181,1095,11,2024-07-31,MobileApp,92,0.72,1,Tablet
11182,156,1,2025-01-16,WebBrowser,115,0.81,0,Desktop
11183,732,2,2024-12-02,MobileApp,46,0.35,0,TV
11184,456,8,2024-11-27,StreamMax,44,0.36,0,Mobile
11185,1467,8,2025-01-29,TabletApp,126,0.86,0,TV
11186,506,9,2025-02-12,MobileApp,110,0.86,0,Tablet
11187,514,11,2025-04-26,WebBrowser,94,0.62,0,Tablet
11188,447,8,2024-09-05,WebBrowser,90,0.69,0,Desktop
11189,618,2,2024-10-28,TabletApp,66,0.71,1,Tablet
11190,1661,1,2024-12-03,MobileApp,135,0.9,0,Mobile
11191,1826,8,2024-09-02,SmartTV,63,0.45,0,Tablet
11192,1487,8,2024-07-17,TabletApp,93,0.63,0,Mobile
11193,1501,1,2024-12-15,WebBrowser,37,0.39,1,Desktop
11194,1635,2,2024-06-15,StreamMax,80,0.58,0,Tablet
11195,1915,4,2024-10-22,SmartTV,124,0.94,1,TV
11196,505,2,2025-04-24,TabletApp,149,0.99,1,Mobile
11197,1620,10,2024-10-05,StreamMax,52,0.33,0,TV
11198,1933,6,2025-04-20,MobileApp,72,0.68,0,TV
11199,1345,3,2025-04-07,SmartTV,61,0.65,0,Desktop
11200,822,2,2024-09-05,StreamMax,135,0.94,0,Mobile
11201,1229,4,2024-09-04,WebBrowser,36,0.35,0,Tablet
11202,684,11,2024-08-08,WebBrowser,122,0.91,0,TV
11203,735,1,2025-01-26,StreamMax,75,0.48,0,Tablet
11204,884,2,2024-10-25,TabletApp,89,0.67,1,TV
11205,250,2,2024-06-30,SmartTV,67,0.47,0,Mobile
11206,612,5,2024-11-25,MobileApp,89,0.98,1,Mobile
11207,675,1,2025-02-24,WebBrowser,47,0.5,1,Tablet
11208,1154,5,2024-07-04,WebBrowser,72,0.5,0,Mobile
11209,1463,8,2024-07-22,TabletApp,73,0.63,0,Tablet
11210,970,6,2024-06-15,SmartTV,148,0.98,0,Tablet
11211,922,8,2024-06-30,SmartTV,33,0.32,0,Tablet
11212,1267,10,2024-12-09,MobileApp,91,0.71,0,TV
11213,253,8,2024-06-28,SmartTV,78,0.63,0,Desktop
11214,354,12,2024-06-11,StreamMax,83,0.69,1,Mobile
11215,226,7,2025-03-12,MobileApp,73,0.58,0,TV
11216,875,8,2024-06-14,TabletApp,61,0.54,0,Desktop
11217,1049,3,2025-04-16,SmartTV,82,0.64,0,Desktop
11218,1264,15,2024-10-27,StreamMax,95,0.66,0,Desktop
11219,1939,15,2024-10-23,WebBrowser,57,0.41,0,Desktop
11220,1357,6,2024-10-28,TabletApp,35,0.32,0,Tablet
11221,190,2,2025-03-10,TabletApp,96,0.89,0,TV
11222,607,11,2024-06-16,StreamMax,44,0.35,0,Desktop
11223,1636,9,2024-11-15,MobileApp,93,0.98,0,Mobile
11224,1290,10,2024-10-14,StreamMax,109,0.91,0,Desktop
11225,1376,11,2024-09-11,TabletApp,49,0.54,0,TV
11226,1414,15,2024-11-23,WebBrowser,115,0.84,0,Tablet
11227,136,7,2024-07-21,StreamMax,116,0.93,0,Mobile
11228,625,6,2025-03-28,WebBrowser,41,0.34,0,Mobile
11229,1485,1,2025-01-07,TabletApp,83,0.66,1,Desktop
11230,499,8,2024-07-03,SmartTV,57,0.45,1,Mobile
11231,1336,9,2025-04-02,WebBrowser,93,0.79,0,Desktop
11232,306,1,2025-01-14,WebBrowser,107,0.96,0,Mobile
11233,702,15,2024-06-23,MobileApp,76,0.74,0,TV
11234,1333,1,2024-08-27,StreamMax,78,0.5,0,Mobile
11235,303,1,2025-04-07,TabletApp,117,0.97,0,Tablet
11236,886,6,2024-10-31,MobileApp,72,0.74,0,Desktop
11237,117,10,2025-02-03,SmartTV,54,0.35,0,Tablet
11238,1194,4,2024-08-19,TabletApp,121,0.98,1,Mobile
11239,724,12,2025-04-07,StreamMax,48,0.34,0,Desktop
11240,152,10,2024-10-11,TabletApp,53,0.42,0,Tablet
11241,858,9,2024-10-12,StreamMax,41,0.35,1,Mobile
11242,1039,12,2025-04-17,TabletApp,100,0.67,0,TV
11243,201,5,2025-03-11,MobileApp,87,0.66,0,TV
11244,646,9,2024-08-13,WebBrowser,59,0.51,0,Mobile
11245,1999,6,2024-06-29,WebBrowser,108,0.69,1,Tablet
11246,79,10,2024-10-18,SmartTV,122,0.78,0,Mobile
11247,728,10,2025-01-23,WebBrowser,68,0.55,0,TV
11248,1016,5,2024-12-24,MobileApp,118,0.76,0,TV
11249,914,11,2025-01-09,StreamMax,38,0.38,0,Desktop
11250,605,4,2024-10-30,SmartTV,91,0.58,1,Mobile
11251,1527,2,2024-08-25,StreamMax,87,0.6,0,Desktop
11252,1103,1,2024-12-06,WebBrowser,54,0.49,1,TV
11253,917,12,2024-06-19,TabletApp,44,0.38,1,Desktop
11254,832,12,2024-11-10,MobileApp,38,0.37,0,Tablet
11255,1237,2,2025-02-26,WebBrowser,58,0.64,0,TV
11256,1020,1,2024-10-04,TabletApp,91,0.92,1,TV
11257,685,5,2024-11-06,WebBrowser,56,0.56,0,Tablet
11258,558,1,2024-08-20,MobileApp,50,0.33,1,Tablet
11259,69,12,2025-01-23,StreamMax,96,0.91,0,TV
11260,1625,2,2024-08-29,WebBrowser,32,0.3,0,TV
11261,1754,8,2024-12-11,StreamMax,130,0.87,1,TV
11262,1946,1,2024-10-31,MobileApp,38,0.42,0,TV
11263,389,2,2024-07-27,MobileApp,74,0.56,0,Mobile
11264,97,7,2024-08-23,WebBrowser,99,0.87,1,Tablet
11265,625,8,2024-10-15,TabletApp,96,0.85,0,Mobile
11266,1480,1,2025-03-28,MobileApp,83,0.8,0,Mobile
11267,97,6,2024-09-21,StreamMax,85,0.56,0,Desktop
11268,814,1,2025-02-19,StreamMax,40,0.32,0,TV
11269,1341,10,2024-09-21,TabletApp,74,0.67,0,Mobile
11270,427,3,2024-08-09,StreamMax,116,0.78,0,Mobile
11271,1135,6,2024-09-05,MobileApp,36,0.33,0,Mobile
11272,1280,1,2024-09-14,MobileApp,62,0.63,0,TV
11273,645,5,2024-12-17,MobileApp,66,0.44,0,Mobile
11274,1875,12,2024-09-06,TabletApp,141,0.93,1,Tablet
11275,686,8,2025-01-07,TabletApp,109,0.71,0,Tablet
11276,1304,10,2024-10-23,TabletApp,90,0.75,0,Tablet
11277,1524,13,2024-08-24,WebBrowser,140,0.96,1,Mobile
11278,1258,1,2025-04-15,WebBrowser,52,0.46,0,Mobile
11279,1193,3,2024-06-01,TabletApp,64,0.61,0,Desktop
11280,302,1,2024-08-18,SmartTV,65,0.57,0,Desktop
11281,1321,12,2024-10-09,SmartTV,98,0.91,0,TV
11282,1598,3,2024-07-03,TabletApp,61,0.43,0,Mobile
11283,403,6,2025-03-25,TabletApp,105,0.77,1,Mobile
11284,1419,13,2025-04-21,TabletApp,72,0.68,0,Mobile
11285,1422,1,2025-02-02,TabletApp,75,0.58,0,Tablet
11286,222,1,2024-10-22,SmartTV,55,0.57,0,Mobile
11287,1332,8,2025-02-17,SmartTV,89,0.59,1,Tablet
11288,1390,15,2025-03-04,MobileApp,51,0.45,0,Mobile
11289,1402,8,2024-10-06,MobileApp,69,0.44,0,TV
11290,58,5,2025-04-08,WebBrowser,108,0.97,1,Desktop
11291,1132,13,2024-08-23,StreamMax,93,0.98,0,TV
11292,895,10,2025-02-11,StreamMax,59,0.55,1,Tablet
11293,1344,1,2025-02-09,SmartTV,134,0.97,0,Tablet
11294,1413,8,2024-12-18,WebBrowser,58,0.54,0,TV
11295,1076,2,2024-07-10,MobileApp,96,0.97,0,TV
11296,854,4,2024-10-27,WebBrowser,65,0.49,0,Desktop
11297,1137,1,2024-06-12,StreamMax,47,0.31,0,TV
11298,1028,3,2024-11-19,SmartTV,42,0.43,0,Desktop
11299,295,9,2024-11-01,SmartTV,143,0.91,0,Desktop
11300,859,7,2024-12-21,StreamMax,30,0.34,1,Tablet
11301,1387,8,2024-11-24,SmartTV,152,0.97,0,Mobile
11302,966,4,2025-04-11,StreamMax,112,0.81,1,TV
11303,964,13,2024-09-03,TabletApp,56,0.38,1,TV
11304,11,15,2024-08-19,WebBrowser,109,0.79,0,TV
11305,1074,3,2025-02-14,StreamMax,80,0.53,0,Desktop
11306,315,3,2024-12-10,TabletApp,82,0.54,0,Tablet
11307,254,6,2024-11-27,TabletApp,48,0.31,1,Mobile
11308,342,13,2025-04-04,WebBrowser,68,0.73,0,TV
11309,285,14,2025-03-01,MobileApp,49,0.34,0,TV
11310,906,7,2024-10-31,SmartTV,36,0.4,1,Tablet
11311,681,8,2024-06-17,StreamMax,99,0.89,0,Mobile
11312,963,8,2024-07-13,TabletApp,88,0.81,0,Mobile
11313,308,1,2025-02-06,MobileApp,139,0.98,0,Desktop
11314,1120,4,2025-03-24,StreamMax,60,0.5,0,Tablet
11315,1222,1,2025-02-15,StreamMax,59,0.48,1,Desktop
11316,1044,1,2025-03-17,SmartTV,62,0.4,0,Mobile
11317,359,14,2025-02-01,StreamMax,114,0.95,0,Mobile
11318,1723,5,2025-02-23,MobileApp,43,0.47,0,Tablet
11319,1010,10,2024-12-30,StreamMax,140,0.96,0,Desktop
11320,1174,6,2024-08-11,MobileApp,86,0.94,0,Tablet
11321,764,14,2024-06-12,WebBrowser,108,0.81,0,Tablet
11322,84,12,2025-01-28,MobileApp,84,0.92,0,Mobile
11323,1823,6,2024-07-14,WebBrowser,40,0.41,0,TV
11324,1195,11,2024-06-20,WebBrowser,42,0.39,1,Mobile
11325,1982,1,2025-04-16,SmartTV,66,0.69,0,Desktop
11326,422,13,2024-10-21,StreamMax,95,0.95,0,Mobile
11327,724,2,2025-04-07,SmartTV,60,0.4,0,Mobile
11328,10,6,2024-08-19,MobileApp,91,0.6,0,Mobile
11329,1613,4,2024-07-18,StreamMax,106,0.87,0,Desktop
11330,611,15,2025-02-09,MobileApp,40,0.38,0,Tablet
11331,1175,2,2024-11-16,SmartTV,68,0.64,0,TV
11332,1950,10,2024-09-07,WebBrowser,146,1.0,0,Desktop
11333,1479,14,2024-09-12,SmartTV,54,0.35,0,Tablet
